year,country,code,gdp,pop,unemp,hc
2007,Fiji,FJI,3061633387,836185,3.87,NA
2007,Finland,FIN,2.60655E+11,5288720,6.85,NA
2007,Fragile and conflict affected situations,FCS,1.32799E+12,682901570,5.117997028,NA
2007,France,FRA,2.66197E+12,64016227,7.66,NA
2007,French Polynesia,PYF,NA,262717,11.74,NA
2007,Gabon,GAB,13862206745,1472565,17.84,NA
2007,"Gambia, The",GMB,1285701374,1639846,9.12,NA
2007,Georgia,GEO,11677525383,3860158,13.28,NA
2007,Germany,DEU,3.42405E+12,82266372,8.66,NA
2007,Ghana,GHA,26075356992,22963946,4.69,NA
2007,Gibraltar,GIB,NA,33524,NA,NA
2007,Greece,GRC,3.29258E+11,11048473,8.4,NA
2007,Greenland,GRL,2297647624,56555,NA,NA
2007,Grenada,GRD,822066708.9,105183,NA,NA
2007,Guam,GUM,4722254902,158848,8.3,NA
2007,Guatemala,GTM,38093857837,13477017,3.03,NA
2007,Guinea,GIN,6350507748,9518159,4.25,NA
2007,Guinea-Bissau,GNB,761543388.8,1411545,2.9,NA
2007,Guyana,GUY,3134102570,746477,10.84,NA
2007,Haiti,HTI,11127267580,9495336,16.8,NA
2007,Heavily indebted poor countries (HIPC),HPC,4.24504E+11,574560319,4.70776965,NA
2007,High income,HIC,4.54233E+13,1128710968,5.611730561,NA
2007,Honduras,HND,15014801359,7808520,3.21,NA
2007,"Hong Kong SAR, China",HKG,2.1497E+11,6916300,4.01,NA
2007,Hungary,HUN,1.38356E+11,10055780,7.41,NA
2007,IBRD only,IBD,1.73258E+13,4296873722,5.720384755,NA
2007,Iceland,ISL,14995342662,311566,2.25,NA
2007,IDA & IBRD total,IBT,1.85765E+13,5570347436,5.369073142,NA
2007,IDA blend,IDB,5.9509E+11,424192620,2.646886827,NA
2007,IDA only,IDX,6.54313E+11,849281094,4.439554493,NA
2007,IDA total,IDA,1.25369E+12,1273473714,3.891004759,NA
2007,India,IND,1.38894E+12,1183209471,5.41,NA
2007,Indonesia,IDN,6.40863E+11,232374239,8.06,NA
2007,"Iran, Islamic Rep.",IRN,4.54401E+11,71336476,10.6,NA
2007,Iraq,IRQ,1.16353E+11,27911242,8.65,NA
2007,Ireland,IRL,2.40543E+11,4398942,4.98,NA
2007,Isle of Man,IMN,5345803292,82406,NA,NA
2007,Israel,ISR,2.13205E+11,7180100,9.38,NA
2007,Italy,ITA,2.23656E+12,58438310,6.08,NA
2007,Jamaica,JAM,14140280562,2768229,9.75,NA
2007,Japan,JPN,5.84802E+12,128001000,3.9,NA
2007,Jordan,JOR,23548271163,6255290,13.1,NA
2007,Kazakhstan,KAZ,1.31984E+11,15484192,7.26,NA
2007,Kenya,KEN,35634585974,38705934,2.69,NA
2007,Kiribati,KIR,159661056.5,96531,NA,NA
2007,"Korea, Dem. People's Rep.",PRK,NA,24188330,2.72,NA
2007,"Korea, Rep.",KOR,1.03167E+12,48683638,3.2,NA
2007,Kosovo,XKX,5129420148,1733404,NA,NA
2007,Kuwait,KWT,1.24145E+11,2504026,1.5,NA
2007,Kyrgyz Republic,KGZ,4319067487,5268400,8.1,NA
2007,Lao PDR,LAO,5666082926,5944950,0.99,NA
2007,Late-demographic dividend,LTE,1.14801E+13,2140907333,5.000631427,NA
2007,Latin America & Caribbean,LCN,4.96068E+12,570091479,6.86315763,NA
2007,Latin America & Caribbean (excluding high income),LAC,4.17267E+12,516611312,6.756923517,NA
2007,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.76477E+12,553909998,6.939063048,NA
2007,Latvia,LVA,30125361529,2200325,6.05,NA
2007,Least developed countries: UN classification,LDC,5.80496E+11,780219573,4.237994461,NA
2007,Lebanon,LBN,29613764497,4767347,8.98,NA
2007,Lesotho,LSO,2037418210,1986926,28.65,NA
2007,Liberia,LBR,1669073677,3461911,2.13,NA
2007,Libya,LBY,69900911109,5974786,18.6,NA
2007,Liechtenstein,LIE,NA,35217,NA,NA
2007,Lithuania,LTU,41797069441,3231294,4.25,NA
2007,Low & middle income,LMY,1.75083E+13,5518245128,5.296063706,NA
2007,Low income,LIC,3.20325E+11,472947450,4.720148405,NA
2007,Lower middle income,LMC,4.47253E+12,2746406133,5.221878231,NA
2007,Luxembourg,LUX,53744023864,479993,4.07,NA
2007,"Macao SAR, China",MAC,21556279163,504504,3.2,NA
2007,Madagascar,MDG,9682424275,19433520,3.06,NA
2007,Malawi,MWI,5584722806,13341808,5.7,NA
2007,Malaysia,MYS,2.29929E+11,26720367,3.23,NA
2007,Maldives,MDV,2375561799,335172,8.47,NA
2007,Mali,MLI,9243162037,13651455,11.71,NA
2007,Malta,MLT,8340378285,406724,6.47,NA
2007,Marshall Islands,MHL,155337005.9,56046,NA,NA
2007,Mauritania,MRT,5497997853,3202512,9.57,NA
2007,Mauritius,MUS,8802441342,1239630,8.48,NA
2007,Mexico,MEX,1.05044E+12,109170503,3.63,NA
2007,"Micronesia, Fed. Sts.",FSM,294332328.3,104442,NA,NA
2007,Middle East & North Africa,MEA,2.51053E+12,361929175,9.55922133,NA
2007,Middle East & North Africa (excluding high income),MNA,1.23925E+12,315573363,10.48045878,NA
2007,Middle East & North Africa (IDA & IBRD countries),TMN,1.23143E+12,312078867,10.41795934,NA
2007,Middle income,MIC,1.71892E+13,5045297678,5.341602399,NA
2007,Moldova,MDA,6426960903,2873429,5.07,NA
2007,Monaco,MCO,5887710460,34524,NA,NA
2007,Mongolia,MNG,6286566854,2593819,7.2,NA
2007,Montenegro,MNE,3992473235,615875,19.4,NA
2007,Morocco,MAR,81318500634,31163670,9.56,NA
2007,Mozambique,MOZ,9138321546,21673319,2.94,NA
2007,Myanmar,MMR,38552833926,49621479,0.72,NA
2007,Namibia,NAM,10471011593,2006516,21.56,NA
2007,Nauru,NRU,32106051.26,9846,NA,NA
2007,Nepal,NPL,13764950914,26382586,1.38,NA
2007,Netherlands,NLD,8.48715E+11,16381696,4.15,NA
2007,New Caledonia,NCL,NA,239250,15.26,NA
2007,New Zealand,NZL,1.46137E+11,4223800,3.66,NA
2007,Nicaragua,NIC,8386238270,5590066,4.89,NA
2007,Niger,NER,6582787287,14685404,1.7,NA
2007,Nigeria,NGA,2.90142E+11,146339971,3.62,NA
2007,North America,NAC,1.66257E+13,334185120,4.769584517,NA
2007,North Macedonia,MKD,8665070571,2065408,34.93,NA
2007,Northern Mariana Islands,MNP,1075000000,55215,NA,NA
2007,Norway,NOR,4.31197E+11,4709153,2.49,NA
2007,Not classified,INX,NA,NA,NA,NA
2007,OECD members,OED,4.52472E+13,1264614793,5.809789748,NA
2007,Oman,OMN,48734623737,2657162,4.08,NA
2007,Other small states,OSS,2.71021E+11,24104686,10.75974064,NA
2007,Pacific island small states,PSS,6325665977,2128647,3.254299819,NA
2007,Pakistan,PAK,1.66726E+11,167808106,0.4,NA
2007,Palau,PLW,210822506.5,19159,NA,NA
2007,Panama,PAN,25012373879,3453671,3.52,NA
2007,Papua New Guinea,PNG,12152196505,6808503,2.11,NA
2007,Paraguay,PRY,23082212610,5998430,4.71,NA
2007,Peru,PER,1.2344E+11,28333050,3.92,NA
2007,Philippines,PHL,1.83391E+11,89405482,3.43,NA
2007,Poland,POL,4.31664E+11,38120560,9.6,NA
2007,Portugal,PRT,2.40585E+11,10542964,7.96,NA
2007,Post-demographic dividend,PST,4.27548E+13,1057981930,5.525908693,NA
2007,Pre-demographic dividend,PRE,8.58287E+11,672318862,4.825021862,NA
2007,Puerto Rico,PRI,1.0265E+11,3782995,10.93,NA
2007,Qatar,QAT,79421829570,1218441,0.52,NA
2007,Romania,ROU,1.6757E+11,20882982,6.41,NA
2007,Russian Federation,RUS,1.50447E+12,142805114,6,NA
2007,Rwanda,RWA,4828628893,9273759,0.88,NA
2007,Samoa,WSM,686410116.9,182045,5.15,NA
2007,San Marino,SMR,2230363289,30068,NA,NA
2007,Sao Tome and Principe,STP,166366530.5,166297,15.89,NA
2007,Saudi Arabia,SAU,4.83237E+11,25184589,5.73,NA
2007,Senegal,SEN,14633069344,11687078,9.89,NA
2007,Serbia,SRB,40397236365,7381579,18.06,NA
2007,Seychelles,SYC,945962968.2,85033,NA,NA
2007,Sierra Leone,SLE,2250113452,5989641,3.58,NA
2007,Singapore,SGP,2.05305E+11,4588599,3.9,NA
2007,Sint Maarten (Dutch part),SXM,NA,33811,NA,NA
2007,Slovak Republic,SVK,85460315453,5374622,11.14,NA
2007,Slovenia,SVN,49659791568,2018122,4.82,NA
2007,Small states,SST,3.4258E+11,33066727,9.860007611,NA
2007,Solomon Islands,SLB,718463005.1,492133,1.88,NA
2007,Somalia,SOM,NA,11080122,13.02,NA
2007,South Africa,ZAF,3.58526E+11,49119766,26.54,NA
2007,South Asia,SAS,1.72996E+12,1568003175,4.811123361,NA
2007,South Asia (IDA & IBRD),TSA,1.72996E+12,1568003175,4.811123361,NA
2007,South Sudan,SSD,NA,8315144,12.22,NA
2007,Spain,ESP,1.46091E+12,45226803,8.23,NA
2007,Sri Lanka,LKA,47872638203,19842044,5.97,NA
2007,St. Kitts and Nevis,KNA,751115921,47769,NA,NA
2007,St. Lucia,LCA,1434872523,167644,14,NA
2007,St. Martin (French part),MAF,NA,36138,NA,NA
2007,St. Vincent and the Grenadines,VCT,708745880.1,108516,19.11,NA
2007,Sub-Saharan Africa,SSF,1.20693E+12,800908567,5.760954463,NA
2007,Sub-Saharan Africa (excluding high income),SSA,1.20598E+12,800823534,5.760954463,NA
2007,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.20693E+12,800908567,5.760954463,NA
2007,Sudan,SDN,56994748348,32360619,14.88,NA
2007,Suriname,SUR,3871759941,511181,8.74,NA
2007,Sweden,SWE,4.91403E+11,9148092,6.16,NA
2007,Switzerland,CHE,5.80745E+11,7551117,3.65,NA
2007,Syrian Arab Republic,SYR,NA,19878257,8.42,NA
2007,Tajikistan,TJK,4725635645,7062667,11.84,NA
2007,Tanzania,TZA,27060808434,40681416,2.92,NA
2007,Thailand,THA,3.14054E+11,66182064,1.18,NA
2007,Timor-Leste,TLS,657871671.6,1036388,3.14,NA
2007,Togo,TGO,2943146380,5920360,3.6,NA
2007,Tonga,TON,366466243.4,102577,1.19,NA
2007,Trinidad and Tobago,TTO,21694532676,1308450,4.17,NA
2007,Tunisia,TUN,39620716916,10304729,12.37,NA
2007,Turkey,TUR,7.46831E+11,69581854,8.87,NA
2007,Turkmenistan,TKM,16993515438,4870142,5.61,NA
2007,Turks and Caicos Islands,TCA,NA,30383,NA,NA
2007,Tuvalu,TUV,31703094.83,10219,NA,NA
2007,Uganda,UGA,21654577514,29486335,2.53,NA
2007,Ukraine,UKR,1.50209E+11,46509355,6.35,NA
2007,United Arab Emirates,ARE,2.91687E+11,6168846,2.99,NA
2007,United Kingdom,GBR,2.54255E+12,61322463,5.26,NA
2007,United States,USA,1.50183E+13,301231207,4.62,NA
2007,Upper middle income,UMC,1.27167E+13,2298891545,5.448075939,NA
2007,Uruguay,URY,33447078687,3331753,9.4,NA
2007,Uzbekistan,UZB,36826263684,26868000,4.99,NA
2007,Vanuatu,VUT,608731181.3,219464,4.36,NA
2007,"Venezuela, RB",VEN,3.91667E+11,27247601,7.28,NA
2007,Vietnam,VNM,97817393660,85419588,2.03,NA
2007,Virgin Islands (U.S.),VIR,4563060599,108337,7.38,NA
2007,West Bank and Gaza,PSE,7845558291,3494496,18.28,NA
2007,World,WLD,6.33264E+13,6674203697,5.361982087,NA
2007,"Yemen, Rep.",YEM,26655991280,21282514,12.1,NA
2007,Zambia,ZMB,15608923120,12502958,10.2,NA
2007,Zimbabwe,ZWE,10909982217,12255920,4.57,NA
2008,Afghanistan,AFG,11421973771,27722281,11.11,NA
2008,Africa Eastern and Southern,AFE,7.58919E+11,491173160,6.097317662,NA
2008,Africa Western and Central,AFW,5.12579E+11,331772330,4.31016625,NA
2008,Albania,ALB,11127823666,2947314,13.06,NA
2008,Algeria,DZA,1.53155E+11,34730604,11.33,NA
2008,American Samoa,ASM,596125560.5,57490,NA,NA
2008,Andorra,AND,3716558399,83860,NA,NA
2008,Angola,AGO,79581318823,21695636,3.63,NA
2008,Antigua and Barbuda,ATG,1415794528,85394,NA,NA
2008,Arab World,ARB,2.00841E+12,338395936,9.556738108,NA
2008,Argentina,ARG,4.08877E+11,40080159,7.84,NA
2008,Armenia,ARM,10548246992,2907615,13.51,NA
2008,Aruba,ABW,2773756054,101362,NA,NA
2008,Australia,AUS,1.10159E+12,21249200,4.23,NA
2008,Austria,AUT,3.99877E+11,8321496,4.13,NA
2008,Azerbaijan,AZE,46165839005,8763400,5.86,NA
2008,"Bahamas, The",BHS,10376086537,343680,8.18,NA
2008,Bahrain,BHR,24034627660,1114645,1.22,NA
2008,Bangladesh,BGD,1.03951E+11,144304164,4.29,NA
2008,Barbados,BRB,4884000000,279946,8.12,NA
2008,Belarus,BLR,52976989869,9527985,6.42,NA
2008,Belgium,BEL,4.77202E+11,10709973,6.98,NA
2008,Belize,BLZ,1334118125,306822,8.18,NA
2008,Benin,BEN,9126270155,8696915,0.85,NA
2008,Bermuda,BMU,7210559312,65273,NA,NA
2008,Bhutan,BTN,1295386119,671611,3.68,NA
2008,Bolivia,BOL,18257962435,9721457,2.6,NA
2008,Bosnia and Herzegovina,BIH,17556851231,3754261,23.41,NA
2008,Botswana,BWA,12754003612,1915636,16.35,NA
2008,Brazil,BRA,2.05681E+12,192030362,7.34,NA
2008,British Virgin Islands,VGB,NA,26096,NA,NA
2008,Brunei Darussalam,BRN,13600124166,379418,6.61,NA
2008,Bulgaria,BGR,51851436379,7492561,5.61,NA
2008,Burkina Faso,BFA,9054059809,14689725,3.62,NA
2008,Burundi,BDI,1862084400,8126104,1.63,NA
2008,Cabo Verde,CPV,1661358044,480846,10.31,NA
2008,Cambodia,KHM,10600425244,13883835,0.83,NA
2008,Cameroon,CMR,24758949260,19252674,3.31,NA
2008,Canada,CAN,1.6162E+12,33247118,6.14,NA
2008,Caribbean small states,CSS,66031596563,6878973,8.813727374,NA
2008,Cayman Islands,CYM,4604582869,53835,NA,NA
2008,Central African Republic,CAF,1885822821,4273368,4.12,NA
2008,Central Europe and the Baltics,CEB,1.34026E+12,105001883,6.606206119,NA
2008,Chad,TCD,9014843655,11183589,1.32,NA
2008,Channel Islands,CHI,NA,156441,6.5,NA
2008,Chile,CHL,2.09752E+11,16708255,9.29,NA
2008,China,CHN,5.02929E+12,1324655000,4.6,NA
2008,Colombia,COL,2.71147E+11,44254972,11.27,NA
2008,Comoros,COM,847614597.4,657227,5.59,NA
2008,"Congo, Dem. Rep.",COD,19575662525,60411195,3.29,NA
2008,"Congo, Rep.",COG,10703326376,4011487,16.52,NA
2008,Costa Rica,CRI,36057631674,4463123,4.78,NA
2008,Cote d'Ivoire,CIV,23647271500,19605568,5.88,NA
2008,Croatia,HRV,65515772483,4309705,8.53,NA
2008,Cuba,CUB,61927474920,11236975,1.58,NA
2008,Curacao,CUW,NA,145880,NA,NA
2008,Cyprus,CYP,25743030624,1081568,3.66,NA
2008,Czech Republic,CZE,2.1407E+11,10384603,4.39,NA
2008,Denmark,DNK,3.3239E+11,5493621,3.68,NA
2008,Djibouti,DJI,NA,816361,11.1,NA
2008,Dominica,DMA,496331523.2,70829,NA,NA
2008,Dominican Republic,DOM,49248221332,9458079,4.76,NA
2008,Early-demographic dividend,EAR,8.02909E+12,2820636607,5.626523746,NA
2008,East Asia & Pacific,EAS,1.56517E+13,2177119138,4.364740119,NA
2008,East Asia & Pacific (excluding high income),EAP,6.66225E+12,1938057262,4.420156921,NA
2008,East Asia & Pacific (IDA & IBRD countries),TEA,6.64927E+12,1913718217,4.444795792,NA
2008,Ecuador,ECU,66808366776,14535740,3.92,NA
2008,"Egypt, Arab Rep.",EGY,1.98965E+11,79636081,8.52,NA
2008,El Salvador,SLV,18452523787,6131767,5.88,NA
2008,Equatorial Guinea,GNQ,17675587976,860839,8.06,NA
2008,Eritrea,ERI,1497342774,3062782,6.44,NA
2008,Estonia,EST,22402929269,1337090,5.46,NA
2008,Eswatini,SWZ,4210638653,1049948,27.45,NA
2008,Ethiopia,ETH,24444156129,82916236,2.24,NA
2008,Euro area,EMU,1.29444E+13,334274725,7.484285428,NA
2008,Europe & Central Asia,ECS,2.1394E+13,880932055,7.091559221,NA
2008,Europe & Central Asia (excluding high income),ECA,3.14889E+12,394392601,7.280518755,NA
2008,Europe & Central Asia (IDA & IBRD countries),TEC,3.6642E+12,436828065,7.278561834,NA
2008,European Union,EUU,1.48702E+13,439876674,7.20456355,NA
2008,Faroe Islands,FRO,NA,47822,NA,NA
2008,Fiji,FJI,3093253760,845356,3.91,NA
2008,Finland,FIN,2.62699E+11,5313399,6.37,NA
2008,Fragile and conflict affected situations,FCS,1.40843E+12,700030438,5.093694267,NA
2008,France,FRA,2.66876E+12,64374979,7.06,NA
2008,French Polynesia,PYF,NA,264064,11.82,NA
2008,Gabon,GAB,13403585248,1518538,18.44,NA
2008,"Gambia, The",GMB,1366133637,1689288,9.05,NA
2008,Georgia,GEO,11959954703,3848449,17.87,NA
2008,Germany,DEU,3.45692E+12,82110097,7.53,NA
2008,Ghana,GHA,28461199739,23563832,4.79,NA
2008,Gibraltar,GIB,NA,33570,NA,NA
2008,Greece,GRC,3.28155E+11,11077841,7.76,NA
2008,Greenland,GRL,2439323625,56328,NA,NA
2008,Grenada,GRD,829856141.3,105457,NA,NA
2008,Guam,GUM,4818333333,159037,8.95,NA
2008,Guatemala,GTM,39348488187,13739299,3.08,NA
2008,Guinea,GIN,6612974822,9738796,4.21,NA
2008,Guinea-Bissau,GNB,785939943.8,1446936,2.86,NA
2008,Guyana,GUY,3184413030,746815,11.05,NA
2008,Haiti,HTI,11403034357,9646570,16.06,NA
2008,Heavily indebted poor countries (HIPC),HPC,4.5004E+11,590590409,4.621369156,NA
2008,High income,HIC,4.56004E+13,1138167727,5.877155383,NA
2008,Honduras,HND,15650167710,7980955,3.16,NA
2008,"Hong Kong SAR, China",HKG,2.19544E+11,6957800,3.56,NA
2008,Hungary,HUN,1.3982E+11,10038188,7.82,NA
2008,IBRD only,IBD,1.82874E+13,4340127558,5.648043743,NA
2008,Iceland,ISL,15326664221,317414,2.95,NA
2008,IDA & IBRD total,IBT,1.96048E+13,5643704018,5.310004644,NA
2008,IDA blend,IDB,6.208E+11,434469632,2.635041959,NA
2008,IDA only,IDX,6.95789E+11,869106828,4.473575024,NA
2008,IDA total,IDA,1.32043E+12,1303576460,3.909567138,NA
2008,India,IND,1.43181E+12,1200669762,5.36,NA
2008,Indonesia,IDN,6.79403E+11,235469755,7.21,NA
2008,"Iran, Islamic Rep.",IRN,4.55541E+11,72120608,10.48,NA
2008,Iraq,IRQ,1.25926E+11,28385739,8.4,NA
2008,Ireland,IRL,2.29867E+11,4489544,6.77,NA
2008,Isle of Man,IMN,5607747707,83515,NA,NA
2008,Israel,ISR,2.196E+11,7308800,7.7,NA
2008,Italy,ITA,2.21505E+12,58826731,6.72,NA
2008,Jamaica,JAM,14025498715,2781869,10.33,NA
2008,Japan,JPN,5.78407E+12,128063000,4,NA
2008,Jordan,JOR,25251357245,6556473,12.7,NA
2008,Kazakhstan,KAZ,1.36339E+11,15776938,6.63,NA
2008,Kenya,KEN,35717358968,39791984,2.66,NA
2008,Kiribati,KIR,156321846.4,98760,NA,NA
2008,"Korea, Dem. People's Rep.",PRK,NA,24310143,2.69,NA
2008,"Korea, Rep.",KOR,1.06275E+12,49054708,3.2,NA
2008,Kosovo,XKX,5452824811,1747383,NA,NA
2008,Kuwait,KWT,1.27224E+11,2656010,1.75,NA
2008,Kyrgyz Republic,KGZ,4681938955,5318700,8.22,NA
2008,Lao PDR,LAO,6109448405,6046630,0.85,NA
2008,Late-demographic dividend,LTE,1.22276E+13,2154348068,5.071398063,NA
2008,Latin America & Caribbean,LCN,5.1552E+12,576783743,6.490773399,NA
2008,Latin America & Caribbean (excluding high income),LAC,4.33801E+12,522729313,6.377623877,NA
2008,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.95867E+12,560624662,6.557464075,NA
2008,Latvia,LVA,29123000363,2177322,7.74,NA
2008,Least developed countries: UN classification,LDC,6.21589E+11,798563425,4.213287343,NA
2008,Lebanon,LBN,32299474785,4764745,7.45,NA
2008,Lesotho,LSO,2149925019,1987130,27.76,NA
2008,Liberia,LBR,1788340491,3607863,2.11,NA
2008,Libya,LBY,71765417108,6058740,18.51,NA
2008,Liechtenstein,LIE,NA,35469,NA,NA
2008,Lithuania,LTU,42889821651,3198231,5.83,NA
2008,Low & middle income,LMY,1.84901E+13,5591217271,5.258802021,NA
2008,Low income,LIC,3.41642E+11,486468200,4.780153634,NA
2008,Lower middle income,LMC,4.6553E+12,2790205950,5.063411259,NA
2008,Luxembourg,LUX,53056322729,488650,5.06,NA
2008,"Macao SAR, China",MAC,22287317978,515232,3,NA
2008,Madagascar,MDG,10332370458,19996476,3.34,NA
2008,Malawi,MWI,6011380928,13727899,5.65,NA
2008,Malaysia,MYS,2.41039E+11,27236003,3.34,NA
2008,Maldives,MDV,2600891738,343448,9.71,NA
2008,Mali,MLI,9684351571,14113578,10.23,NA
2008,Malta,MLT,8659511135,409379,5.98,NA
2008,Marshall Islands,MHL,145737814.6,56166,NA,NA
2008,Mauritania,MRT,5479795126,3296237,9.51,NA
2008,Mauritius,MUS,9276625562,1244121,7.17,NA
2008,Mexico,MEX,1.06246E+12,110815272,3.87,NA
2008,"Micronesia, Fed. Sts.",FSM,287243356,103549,NA,NA
2008,Middle East & North Africa,MEA,2.62363E+12,369823227,9.197684056,NA
2008,Middle East & North Africa (excluding high income),MNA,1.28309E+12,321168746,10.25262329,NA
2008,Middle East & North Africa (IDA & IBRD countries),TMN,1.27467E+12,317576769,10.14991695,NA
2008,Middle income,MIC,1.81506E+13,5104749071,5.297265302,NA
2008,Moldova,MDA,6928263863,2867964,3.98,NA
2008,Monaco,MCO,5926971762,34860,NA,NA
2008,Mongolia,MNG,6846094436,2631899,5.57,NA
2008,Montenegro,MNE,4280841227,616969,17.15,NA
2008,Morocco,MAR,86135221236,31536807,9.57,NA
2008,Mozambique,MOZ,9807041557,22276596,2.95,NA
2008,Myanmar,MMR,42506544782,49929642,0.71,NA
2008,Namibia,NAM,10748473716,2043382,21.48,NA
2008,Nauru,NRU,39240729.32,9880,NA,NA
2008,Nepal,NPL,14605251496,26666581,1.33,NA
2008,Netherlands,NLD,8.67135E+11,16445593,3.65,NA
2008,New Caledonia,NCL,NA,242750,14.79,NA
2008,New Zealand,NZL,1.44508E+11,4259800,4.17,NA
2008,Nicaragua,NIC,8674353607,5667436,6.2,NA
2008,Niger,NER,7091729840,15250913,1.22,NA
2008,Nigeria,NGA,3.09769E+11,150269622,3.59,NA
2008,North America,NAC,1.66212E+13,337406357,5.818084728,NA
2008,North Macedonia,MKD,9139223354,2067309,33.76,NA
2008,Northern Mariana Islands,MNP,956000000,54621,NA,NA
2008,Norway,NOR,4.33251E+11,4768212,2.55,NA
2008,Not classified,INX,NA,NA,NA,NA
2008,OECD members,OED,4.53748E+13,1274522708,6.133362702,NA
2008,Oman,OMN,52730900886,2750956,4.14,NA
2008,Other small states,OSS,2.91351E+11,24762404,10.32433233,NA
2008,Pacific island small states,PSS,6434898393,2157454,3.266613463,NA
2008,Pakistan,PAK,1.69563E+11,171648984,0.42,NA
2008,Palau,PLW,198632922.2,18708,NA,NA
2008,Panama,PAN,27477507118,3516204,3.48,NA
2008,Papua New Guinea,PNG,12116170365,6976200,2,NA
2008,Paraguay,PRY,24581700568,6081296,4.42,NA
2008,Peru,PER,1.34706E+11,28562321,3.82,NA
2008,Philippines,PHL,1.91359E+11,90901967,3.72,NA
2008,Poland,POL,4.49794E+11,38125759,7.12,NA
2008,Portugal,PRT,2.41353E+11,10558177,7.55,NA
2008,Post-demographic dividend,PST,4.28556E+13,1064394135,5.866635054,NA
2008,Pre-demographic dividend,PRE,9.17077E+11,691447634,4.733819239,NA
2008,Puerto Rico,PRI,1.00757E+11,3760866,11.48,NA
2008,Qatar,QAT,93450549200,1436670,0.31,NA
2008,Romania,ROU,1.83167E+11,20537875,5.79,NA
2008,Russian Federation,RUS,1.5827E+12,142742366,6.21,NA
2008,Rwanda,RWA,5367563908,9524532,0.88,NA
2008,Samoa,WSM,693336597.3,183270,5.18,NA
2008,San Marino,SMR,2219190524,30434,NA,NA
2008,Sao Tome and Principe,STP,179985584.3,171122,15.26,NA
2008,Saudi Arabia,SAU,5.13438E+11,25888535,5.08,NA
2008,Senegal,SEN,15174956642,12004700,9.85,NA
2008,Serbia,SRB,42681933020,7350222,13.71,NA
2008,Seychelles,SYC,925654158.7,86956,NA,NA
2008,Sierra Leone,SLE,2371580994,6133599,3.67,NA
2008,Singapore,SGP,2.09141E+11,4839396,3.96,NA
2008,Sint Maarten (Dutch part),SXM,NA,33964,NA,NA
2008,Slovak Republic,SVK,90224630923,5379233,9.51,NA
2008,Slovenia,SVN,51402771550,2021316,4.37,NA
2008,Small states,SST,3.63841E+11,33798831,9.614982356,NA
2008,Solomon Islands,SLB,760184982,503366,1.85,NA
2008,Somalia,SOM,NA,11397188,12.94,NA
2008,South Africa,ZAF,3.69967E+11,49779472,22.41,NA
2008,South Asia,SAS,1.78597E+12,1592010815,4.787584012,NA
2008,South Asia (IDA & IBRD),TSA,1.78597E+12,1592010815,4.787584012,NA
2008,South Sudan,SSD,13177336585,8736932,12.15,NA
2008,Spain,ESP,1.47388E+12,45954106,11.25,NA
2008,Sri Lanka,LKA,50721102373,19983984,5.22,NA
2008,St. Kitts and Nevis,KNA,797096217.1,48178,NA,NA
2008,St. Lucia,LCA,1505888983,170011,12.72,NA
2008,St. Martin (French part),MAF,NA,36880,NA,NA
2008,St. Vincent and the Grenadines,VCT,719975884,108401,18.79,NA
2008,Sub-Saharan Africa,SSF,1.27156E+12,822945490,5.429357381,NA
2008,Sub-Saharan Africa (excluding high income),SSA,1.27063E+12,822858534,5.429357381,NA
2008,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.27156E+12,822945490,5.429357381,NA
2008,Sudan,SDN,61441457716,33060844,14.8,NA
2008,Suriname,SUR,4032182695,517122,8.56,NA
2008,Sweden,SWE,4.89189E+11,9219637,6.24,NA
2008,Switzerland,CHE,5.96748E+11,7647675,3.35,NA
2008,Syrian Arab Republic,SYR,NA,20664037,10.94,NA
2008,Tajikistan,TJK,5098960779,7209924,11.43,NA
2008,Tanzania,TZA,28599598807,41853944,2.61,NA
2008,Thailand,THA,3.19474E+11,66530980,1.18,NA
2008,Timor-Leste,TLS,732447776.5,1055428,3.11,NA
2008,Togo,TGO,3062704427,6083417,3.08,NA
2008,Tonga,TON,383874011.7,103384,1.31,NA
2008,Trinidad and Tobago,TTO,22430354184,1314449,4.22,NA
2008,Tunisia,TUN,41299756347,10414425,12.44,NA
2008,Turkey,TUR,7.52918E+11,70418612,9.71,NA
2008,Turkmenistan,TKM,19491562208,4935765,4.94,NA
2008,Turks and Caicos Islands,TCA,NA,31200,NA,NA
2008,Tuvalu,TUV,34234035.6,10315,NA,NA
2008,Uganda,UGA,23540420945,30431734,2.92,NA
2008,Ukraine,UKR,1.5367E+11,46258189,6.36,NA
2008,United Arab Emirates,ARE,3.00997E+11,7089486,2.85,NA
2008,United Kingdom,GBR,2.53546E+12,61806995,5.62,NA
2008,United States,USA,1.49978E+13,304093966,5.78,NA
2008,Upper middle income,UMC,1.34953E+13,2314543121,5.506509757,NA
2008,Uruguay,URY,35847289440,3340221,8.03,NA
2008,Uzbekistan,UZB,40151366329,27302800,4.89,NA
2008,Vanuatu,VUT,642838337.5,224700,4.31,NA
2008,"Venezuela, RB",VEN,4.12339E+11,27635827,6.25,NA
2008,Vietnam,VNM,1.03356E+11,86243424,1.8,NA
